"","gender","province","education","age","vote","age_factor","vote_liberal","vote_conservative","vote_ndp"
"369","Male","Ontario","Highschool",61,"Conservative Party","61-80",0,1,0
"370","Male","Quebec","Bachelor's Degree",72,"Green Party","61-80",0,0,0
"371","Male","Quebec","Bachelor's Degree",39,"Conservative Party","21-40",0,1,0
"372","Female","Ontario","Above Bachelor's",56,"Liberal Party","41-60",1,0,0
"373","Male","Ontario","Highschool",54,"Other Party","41-60",0,0,0
"374","Female","Newfoundland and Labrador","College",48,"Other Party","41-60",0,0,0
"375","Female","Ontario","Bachelor's Degree",36,"Green Party","21-40",0,0,0
"376","Female","Quebec","Highschool",71,"Conservative Party","61-80",0,1,0
"377","Female","Quebec","Highschool",49,"Green Party","41-60",0,0,0
"378","Male","Quebec","Above Bachelor's",52,"Conservative Party","41-60",0,1,0
"379","Male","Ontario","Highschool",59,"Green Party","41-60",0,0,0
"380","Male","Manitoba","Bachelor's Degree",31,"Conservative Party","21-40",0,1,0
"381","Female","Quebec","Bachelor's Degree",42,"Other Party","41-60",0,0,0
"382","Female","Ontario","Highschool",76,"Conservative Party","61-80",0,1,0
"383","Male","Ontario","Above Bachelor's",49,"Conservative Party","41-60",0,1,0
"384","Female","Ontario","Bachelor's Degree",48,"Liberal Party","41-60",1,0,0
"385","Male","Ontario","College",72,"Conservative Party","61-80",0,1,0
"386","Female","Ontario","Above Bachelor's",73,"NDP","61-80",0,0,1
"387","Male","Ontario","Less than highschool",29,"NDP","21-40",0,0,1
"388","Female","Ontario","Bachelor's Degree",60,"Liberal Party","41-60",1,0,0
"389","Female","Ontario","College",75,"Other Party","61-80",0,0,0
"390","Male","Ontario","Above Bachelor's",32,"Green Party","21-40",0,0,0
"391","Male","Ontario","Bachelor's Degree",62,"Other Party","61-80",0,0,0
"392","Female","Ontario","Highschool",19,"Liberal Party","0-20",1,0,0
"393","Male","Ontario","Above Bachelor's",38,"Other Party","21-40",0,0,0
"394","Male","Quebec","Bachelor's Degree",61,"Bloc Quebecois","61-80",0,0,0
"395","Female","Ontario","Bachelor's Degree",62,"Conservative Party","61-80",0,1,0
"396","Male","Ontario","Bachelor's Degree",44,"Other Party","41-60",0,0,0
"397","Female","British Columbia","Highschool",34,"NDP","21-40",0,0,1
"398","Male","Quebec","Bachelor's Degree",24,"Liberal Party","21-40",1,0,0
"399","Male","Nova Scotia","Less than highschool",62,"Other Party","61-80",0,0,0
"400","Male","Quebec","Highschool",31,"Green Party","21-40",0,0,0
"401","Male","Quebec","Highschool",34,"Liberal Party","21-40",1,0,0
"402","Male","Ontario","Bachelor's Degree",48,"Liberal Party","41-60",1,0,0
"403","Male","Ontario","Highschool",64,"NDP","61-80",0,0,1
"404","Male","Alberta","College",32,"Liberal Party","21-40",1,0,0
"405","Female","Quebec","Above Bachelor's",31,"Other Party","21-40",0,0,0
"406","Male","Quebec","Highschool",64,"Conservative Party","61-80",0,1,0
"407","Male","Ontario","Bachelor's Degree",76,"Liberal Party","61-80",1,0,0
"408","Female","Newfoundland and Labrador","College",75,"Liberal Party","61-80",1,0,0
"409","Female","Ontario","Bachelor's Degree",68,"Liberal Party","61-80",1,0,0
"410","Female","Ontario","College",57,"Other Party","41-60",0,0,0
"411","Female","Ontario","College",47,"Liberal Party","41-60",1,0,0
"412","Female","Ontario","Bachelor's Degree",31,"Liberal Party","21-40",1,0,0
"413","Male","Nova Scotia","Bachelor's Degree",69,"Liberal Party","61-80",1,0,0
"414","Female","Ontario","Highschool",28,"NDP","21-40",0,0,1
"415","Male","Ontario","Less than highschool",39,"Green Party","21-40",0,0,0
"416","Male","Ontario","Highschool",61,"Conservative Party","61-80",0,1,0
"417","Female","Quebec","Above Bachelor's",45,"Conservative Party","41-60",0,1,0
"418","Male","Ontario","Highschool",81,"Liberal Party","81+",1,0,0
"419","Female","Manitoba","College",31,"Other Party","21-40",0,0,0
"420","Female","Newfoundland and Labrador","College",68,"Conservative Party","61-80",0,1,0
"421","Female","Quebec","Bachelor's Degree",59,"Liberal Party","41-60",1,0,0
"422","Female","Ontario","Bachelor's Degree",36,"Other Party","21-40",0,0,0
"423","Female","Ontario","Bachelor's Degree",59,"Other Party","41-60",0,0,0
"424","Male","Ontario","Highschool",69,"Conservative Party","61-80",0,1,0
"425","Male","Ontario","Highschool",64,"Conservative Party","61-80",0,1,0
"426","Female","Ontario","Bachelor's Degree",54,"NDP","41-60",0,0,1
"427","Male","Ontario","Above Bachelor's",34,"NDP","21-40",0,0,1
"428","Female","Ontario","Bachelor's Degree",51,"Other Party","41-60",0,0,0
"429","Female","Ontario","Bachelor's Degree",70,"Liberal Party","61-80",1,0,0
"430","Male","Ontario","Highschool",35,"Conservative Party","21-40",0,1,0
"431","Male","Ontario","College",71,"Liberal Party","61-80",1,0,0
"432","Male","Quebec","Highschool",39,"Liberal Party","21-40",1,0,0
"433","Female","Newfoundland and Labrador","College",48,"Conservative Party","41-60",0,1,0
"434","Female","Quebec","College",39,"Liberal Party","21-40",1,0,0
"435","Female","Ontario","College",39,"Liberal Party","21-40",1,0,0
"436","Male","Quebec","Bachelor's Degree",51,"Conservative Party","41-60",0,1,0
"437","Female","Ontario","Bachelor's Degree",64,"Liberal Party","61-80",1,0,0
"438","Female","Ontario","Bachelor's Degree",56,"Conservative Party","41-60",0,1,0
"439","Male","Quebec","Bachelor's Degree",63,"Bloc Quebecois","61-80",0,0,0
"440","Male","Ontario","Highschool",72,"Liberal Party","61-80",1,0,0
"441","Female","Nova Scotia","Bachelor's Degree",82,"Liberal Party","81+",1,0,0
"442","Female","Quebec","Highschool",49,"Liberal Party","41-60",1,0,0
"443","Male","Ontario","Bachelor's Degree",35,"NDP","21-40",0,0,1
"444","Female","Ontario","Bachelor's Degree",50,"Liberal Party","41-60",1,0,0
"445","Male","Ontario","Less than highschool",66,"Liberal Party","61-80",1,0,0
"446","Male","Quebec","Highschool",43,"NDP","41-60",0,0,1
"447","Female","Nova Scotia","College",32,"Green Party","21-40",0,0,0
"448","Male","Ontario","Highschool",69,"Conservative Party","61-80",0,1,0
"449","Female","Newfoundland and Labrador","Bachelor's Degree",67,"NDP","61-80",0,0,1
"450","Female","Quebec","Highschool",48,"Other Party","41-60",0,0,0
"451","Female","Ontario","College",56,"Liberal Party","41-60",1,0,0
"452","Female","Ontario","Highschool",53,"Other Party","41-60",0,0,0
"453","Male","Quebec","Bachelor's Degree",61,"Liberal Party","61-80",1,0,0
"454","Female","Ontario","Above Bachelor's",30,"NDP","21-40",0,0,1
"455","Male","British Columbia","Above Bachelor's",47,"Liberal Party","41-60",1,0,0
"456","Female","Ontario","Bachelor's Degree",44,"Liberal Party","41-60",1,0,0
"457","Male","Quebec","Above Bachelor's",45,"Conservative Party","41-60",0,1,0
"458","Male","Ontario","Bachelor's Degree",40,"Liberal Party","21-40",1,0,0
"459","Male","Quebec","Bachelor's Degree",46,"Liberal Party","41-60",1,0,0
"460","Male","Quebec","Highschool",41,"NDP","41-60",0,0,1
"461","Male","Ontario","Highschool",57,"Conservative Party","41-60",0,1,0
"462","Male","Ontario","Above Bachelor's",33,"Liberal Party","21-40",1,0,0
"463","Female","Quebec","College",67,"Conservative Party","61-80",0,1,0
"464","Female","Quebec","Bachelor's Degree",55,"Liberal Party","41-60",1,0,0
"465","Male","Ontario","Bachelor's Degree",75,"Liberal Party","61-80",1,0,0
"466","Female","Ontario","Bachelor's Degree",55,"Liberal Party","41-60",1,0,0
"467","Female","Quebec","College",19,"Liberal Party","0-20",1,0,0
"468","Female","Ontario","Bachelor's Degree",67,"Conservative Party","61-80",0,1,0
"469","Female","Quebec","Highschool",68,"Liberal Party","61-80",1,0,0
"470","Male","Alberta","Highschool",68,"Conservative Party","61-80",0,1,0
"471","Male","Ontario","Bachelor's Degree",40,"NDP","21-40",0,0,1
"472","Female","Ontario","Bachelor's Degree",35,"Liberal Party","21-40",1,0,0
"473","Male","Ontario","Bachelor's Degree",61,"Liberal Party","61-80",1,0,0
"474","Female","Ontario","Highschool",57,"Liberal Party","41-60",1,0,0
"475","Male","Northwest Territories","Above Bachelor's",45,"Liberal Party","41-60",1,0,0
"476","Female","Ontario","Above Bachelor's",30,"Other Party","21-40",0,0,0
"477","Female","Ontario","Bachelor's Degree",19,"Liberal Party","0-20",1,0,0
"478","Male","Quebec","Bachelor's Degree",45,"Bloc Quebecois","41-60",0,0,0
"479","Female","Ontario","Bachelor's Degree",70,"Green Party","61-80",0,0,0
"480","Female","Ontario","College",55,"Green Party","41-60",0,0,0
"481","Male","Quebec","College",65,"Liberal Party","61-80",1,0,0
"482","Female","Quebec","Above Bachelor's",44,"Other Party","41-60",0,0,0
"483","Male","Ontario","Highschool",71,"Other Party","61-80",0,0,0
"484","Female","Ontario","Bachelor's Degree",62,"Liberal Party","61-80",1,0,0
"485","Female","Ontario","Highschool",70,"NDP","61-80",0,0,1
"486","Male","Ontario","Bachelor's Degree",36,"Conservative Party","21-40",0,1,0
"487","Female","Quebec","Highschool",56,"Conservative Party","41-60",0,1,0
"488","Female","Ontario","Above Bachelor's",72,"Conservative Party","61-80",0,1,0
"489","Female","Quebec","College",59,"Bloc Quebecois","41-60",0,0,0
"490","Female","Quebec","Highschool",52,"NDP","41-60",0,0,1
"491","Female","Ontario","Bachelor's Degree",83,"Other Party","81+",0,0,0
"492","Female","Quebec","Highschool",62,"Liberal Party","61-80",1,0,0
"493","Male","Ontario","Highschool",58,"Liberal Party","41-60",1,0,0
"494","Male","Quebec","Highschool",34,"Bloc Quebecois","21-40",0,0,0
"495","Female","Ontario","College",27,"Conservative Party","21-40",0,1,0
"496","Male","Quebec","College",56,"Liberal Party","41-60",1,0,0
"497","Male","Quebec","Bachelor's Degree",55,"Bloc Quebecois","41-60",0,0,0
"498","Male","Ontario","Above Bachelor's",72,"NDP","61-80",0,0,1
"499","Female","Ontario","Highschool",54,"Other Party","41-60",0,0,0
"500","Female","Quebec","Above Bachelor's",30,"Liberal Party","21-40",1,0,0
"501","Female","Nova Scotia","Above Bachelor's",62,"Other Party","61-80",0,0,0
"502","Male","Ontario","Above Bachelor's",76,"Green Party","61-80",0,0,0
"503","Female","Quebec","Less than highschool",64,"Other Party","61-80",0,0,0
"504","Male","Ontario","Bachelor's Degree",78,"Liberal Party","61-80",1,0,0
"505","Male","Quebec","Bachelor's Degree",26,"Conservative Party","21-40",0,1,0
"506","Female","Nova Scotia","Highschool",54,"Liberal Party","41-60",1,0,0
"507","Male","Ontario","Bachelor's Degree",63,"Conservative Party","61-80",0,1,0
"508","Female","Ontario","Highschool",76,"Liberal Party","61-80",1,0,0
"509","Male","Quebec","Highschool",62,"Liberal Party","61-80",1,0,0
"510","Male","Ontario","Bachelor's Degree",42,"Conservative Party","41-60",0,1,0
"511","Male","British Columbia","College",84,"Green Party","81+",0,0,0
"512","Female","Quebec","Bachelor's Degree",44,"Bloc Quebecois","41-60",0,0,0
"513","Male","Ontario","College",65,"Liberal Party","61-80",1,0,0
"514","Female","Ontario","Highschool",64,"Conservative Party","61-80",0,1,0
"515","Male","New Brunswick","Highschool",40,"NDP","21-40",0,0,1
"516","Female","Quebec","Bachelor's Degree",53,"Green Party","41-60",0,0,0
"517","Male","Ontario","Bachelor's Degree",50,"Conservative Party","41-60",0,1,0
"518","Male","New Brunswick","Bachelor's Degree",71,"Other Party","61-80",0,0,0
"519","Male","Ontario","College",53,"Conservative Party","41-60",0,1,0
"520","Female","Ontario","Above Bachelor's",49,"Liberal Party","41-60",1,0,0
"521","Female","Quebec","Bachelor's Degree",49,"Other Party","41-60",0,0,0
"522","Male","Quebec","Highschool",69,"Bloc Quebecois","61-80",0,0,0
"523","Male","Ontario","Bachelor's Degree",56,"Conservative Party","41-60",0,1,0
"524","Female","Quebec","Highschool",71,"Liberal Party","61-80",1,0,0
"525","Female","British Columbia","Above Bachelor's",63,"Liberal Party","61-80",1,0,0
"526","Male","Ontario","Above Bachelor's",53,"Conservative Party","41-60",0,1,0
"527","Female","Northwest Territories","Less than highschool",54,"Liberal Party","41-60",1,0,0
"528","Female","Quebec","Highschool",56,"Bloc Quebecois","41-60",0,0,0
"529","Female","Ontario","Highschool",70,"Conservative Party","61-80",0,1,0
"530","Female","Ontario","Bachelor's Degree",49,"Liberal Party","41-60",1,0,0
"531","Male","Ontario","Above Bachelor's",67,"Conservative Party","61-80",0,1,0
"532","Male","Quebec","Bachelor's Degree",48,"Other Party","41-60",0,0,0
"533","Female","Quebec","Highschool",53,"Conservative Party","41-60",0,1,0
"534","Female","Quebec","Bachelor's Degree",40,"Liberal Party","21-40",1,0,0
"535","Female","Quebec","Above Bachelor's",75,"Other Party","61-80",0,0,0
"536","Male","Ontario","College",63,"Conservative Party","61-80",0,1,0
"537","Male","Ontario","Bachelor's Degree",38,"Conservative Party","21-40",0,1,0
"538","Male","Quebec","College",31,"Bloc Quebecois","21-40",0,0,0
"539","Male","Quebec","Bachelor's Degree",37,"NDP","21-40",0,0,1
"540","Female","Quebec","Highschool",62,"Other Party","61-80",0,0,0
"541","Male","Quebec","Above Bachelor's",52,"Other Party","41-60",0,0,0
"542","Female","Ontario","Bachelor's Degree",46,"NDP","41-60",0,0,1
"543","Male","Quebec","Highschool",47,"Conservative Party","41-60",0,1,0
"544","Male","Ontario","Above Bachelor's",81,"Conservative Party","81+",0,1,0
"545","Male","New Brunswick","Less than highschool",57,"Liberal Party","41-60",1,0,0
"546","Female","Ontario","Bachelor's Degree",46,"Green Party","41-60",0,0,0
"547","Female","Quebec","College",67,"Green Party","61-80",0,0,0
"548","Male","Ontario","College",66,"Other Party","61-80",0,0,0
"549","Male","Quebec","Highschool",67,"Conservative Party","61-80",0,1,0
"550","Male","Ontario","Above Bachelor's",67,"Conservative Party","61-80",0,1,0
"551","Male","Quebec","Highschool",61,"Bloc Quebecois","61-80",0,0,0
"552","Female","Quebec","Highschool",38,"Liberal Party","21-40",1,0,0
"553","Male","Ontario","Bachelor's Degree",65,"Conservative Party","61-80",0,1,0
"554","Male","New Brunswick","Bachelor's Degree",70,"Conservative Party","61-80",0,1,0
"555","Male","Ontario","Bachelor's Degree",76,"Conservative Party","61-80",0,1,0
"556","Female","Quebec","Highschool",39,"Other Party","21-40",0,0,0
"557","Male","Quebec","Above Bachelor's",56,"Bloc Quebecois","41-60",0,0,0
"558","Male","Ontario","Bachelor's Degree",81,"Liberal Party","81+",1,0,0
"559","Male","Ontario","Bachelor's Degree",70,"Green Party","61-80",0,0,0
"560","Male","Nova Scotia","Bachelor's Degree",65,"Liberal Party","61-80",1,0,0
"561","Female","Manitoba","Bachelor's Degree",62,"Liberal Party","61-80",1,0,0
"562","Male","Quebec","Bachelor's Degree",45,"Green Party","41-60",0,0,0
"563","Male","Quebec","College",40,"Liberal Party","21-40",1,0,0
"564","Male","Ontario","Above Bachelor's",49,"NDP","41-60",0,0,1
"565","Female","Ontario","Bachelor's Degree",55,"Conservative Party","41-60",0,1,0
"566","Male","Quebec","Highschool",65,"Bloc Quebecois","61-80",0,0,0
"567","Female","Quebec","Highschool",70,"Other Party","61-80",0,0,0
"568","Male","Ontario","Above Bachelor's",42,"Liberal Party","41-60",1,0,0
"569","Female","Ontario","College",25,"NDP","21-40",0,0,1
"570","Female","Ontario","Highschool",40,"Liberal Party","21-40",1,0,0
"571","Male","Quebec","College",59,"Liberal Party","41-60",1,0,0
"572","Male","Quebec","Bachelor's Degree",47,"Other Party","41-60",0,0,0
"573","Female","Ontario","Highschool",67,"NDP","61-80",0,0,1
"574","Male","Newfoundland and Labrador","Bachelor's Degree",70,"Conservative Party","61-80",0,1,0
"575","Male","Quebec","Highschool",73,"Liberal Party","61-80",1,0,0
"576","Female","Ontario","Highschool",46,"Green Party","41-60",0,0,0
"577","Female","Quebec","College",34,"Liberal Party","21-40",1,0,0
"578","Female","Ontario","Bachelor's Degree",54,"Conservative Party","41-60",0,1,0
"579","Female","Nova Scotia","College",30,"Other Party","21-40",0,0,0
"580","Male","Quebec","College",71,"Other Party","61-80",0,0,0
"581","Male","Quebec","Above Bachelor's",47,"Other Party","41-60",0,0,0
"582","Female","Ontario","College",57,"Other Party","41-60",0,0,0
"583","Female","Ontario","Highschool",68,"Other Party","61-80",0,0,0
"584","Female","Quebec","Highschool",57,"Other Party","41-60",0,0,0
"585","Female","Ontario","Bachelor's Degree",61,"Other Party","61-80",0,0,0
"586","Male","Ontario","Highschool",44,"Other Party","41-60",0,0,0
"587","Male","Ontario","College",65,"Liberal Party","61-80",1,0,0
"588","Male","Quebec","Bachelor's Degree",46,"Conservative Party","41-60",0,1,0
"589","Male","Ontario","Above Bachelor's",45,"Liberal Party","41-60",1,0,0
"590","Male","Quebec","Bachelor's Degree",48,"Conservative Party","41-60",0,1,0
"591","Female","Ontario","College",34,"Liberal Party","21-40",1,0,0
"592","Female","Ontario","Bachelor's Degree",73,"Liberal Party","61-80",1,0,0
"593","Female","Ontario","Highschool",55,"Liberal Party","41-60",1,0,0
"594","Male","Quebec","Highschool",50,"Conservative Party","41-60",0,1,0
"595","Female","Quebec","Highschool",54,"Liberal Party","41-60",1,0,0
"596","Female","Ontario","Bachelor's Degree",65,"Liberal Party","61-80",1,0,0
"597","Female","Ontario","College",41,"NDP","41-60",0,0,1
"598","Female","Ontario","Above Bachelor's",51,"Liberal Party","41-60",1,0,0
"599","Female","Quebec","Bachelor's Degree",58,"Liberal Party","41-60",1,0,0
"600","Male","Ontario","College",75,"Conservative Party","61-80",0,1,0
"601","Male","Nova Scotia","Highschool",71,"Liberal Party","61-80",1,0,0
"602","Male","Quebec","Highschool",62,"Liberal Party","61-80",1,0,0
"603","Male","Ontario","Bachelor's Degree",76,"Conservative Party","61-80",0,1,0
"604","Male","Quebec","Above Bachelor's",71,"Conservative Party","61-80",0,1,0
"605","Male","Ontario","Bachelor's Degree",88,"Liberal Party","81+",1,0,0
"606","Female","Ontario","Bachelor's Degree",57,"Other Party","41-60",0,0,0
"607","Female","Quebec","Bachelor's Degree",51,"Liberal Party","41-60",1,0,0
"608","Male","Ontario","Above Bachelor's",67,"Conservative Party","61-80",0,1,0
"609","Female","Quebec","Highschool",75,"Conservative Party","61-80",0,1,0
